customer_id,user_id,event_id,event_type,event_timestamp
3,58,6670,POSTURE_CHANGE,2020-11-18 18:05:16
10,244,7327,SIGN_IN,2020-10-03 22:17:54
10,178,2622,MAILFILTER,2020-03-31 21:49:33
7,43,5973,MAILFILTER,2020-03-07 18:43:04
8,155,9041,MAILFILTER,2020-12-24 08:40:13
2,110,5696,SIGN_IN,2020-02-26 21:13:24
7,194,5159,DATA_DOWNLOAD,2020-12-05 18:26:33
4,24,4078,SIGN_IN,2020-03-23 12:39:48
8,83,1424,DATA_DOWNLOAD,2020-02-03 08:47:29
10,278,6419,POSTURE_CHANGE,2020-10-05 13:30:59
2,183,9183,MAILFILTER,2020-08-03 14:23:59
7,83,3842,SIGN_IN,2020-04-10 13:52:36
10,192,1822,SIGN_IN,2020-12-22 17:09:24
10,185,4074,DATA_DOWNLOAD,2020-08-18 08:49:57
7,307,2190,SIGN_IN,2020-05-14 08:48:07
4,231,1594,POSTURE_CHANGE,2020-03-09 14:45:56
7,298,9208,POSTURE_CHANGE,2020-09-28 20:32:37
10,283,4942,POSTURE_CHANGE,2020-12-01 02:29:20
4,18,4195,DATA_DOWNLOAD,2020-12-12 05:53:23
3,152,6605,SIGN_IN,2020-09-19 22:24:02
1,34,2477,MAILFILTER,2020-06-10 14:51:23
1,18,9981,MAILFILTER,2020-04-08 09:36:46
8,151,3579,SIGN_IN,2020-07-07 09:34:39
7,284,1131,DATA_DOWNLOAD,2020-04-26 17:47:15
2,13,7635,POSTURE_CHANGE,2020-09-06 10:24:00
8,154,9520,MAILFILTER,2020-04-19 06:05:30
10,203,8986,POSTURE_CHANGE,2020-03-10 04:11:30
3,251,4690,MAILFILTER,2020-09-10 04:36:56
3,115,4990,DATA_DOWNLOAD,2020-01-03 01:41:26
8,159,7559,POSTURE_CHANGE,2020-05-22 21:32:49
6,144,8847,DATA_DOWNLOAD,2020-03-21 08:26:28
4,81,5586,DATA_DOWNLOAD,2020-07-04 12:27:55
8,154,8095,SIGN_IN,2020-12-16 17:07:44
7,213,2885,POSTURE_CHANGE,2020-04-05 08:17:24
2,134,7630,MAILFILTER,2020-07-26 04:37:49
10,285,7239,SIGN_IN,2020-09-06 04:53:25
3,117,5047,SIGN_IN,2020-02-06 23:47:45
8,208,3431,SIGN_IN,2020-05-13 16:32:55
10,112,4528,SIGN_IN,2020-10-31 23:05:17
7,199,4894,DATA_DOWNLOAD,2020-10-24 18:45:09
3,133,3292,SIGN_IN,2020-04-11 03:57:21
3,373,7283,POSTURE_CHANGE,2020-06-10 23:35:02
7,212,3184,POSTURE_CHANGE,2020-06-12 19:17:10
7,77,3826,MAILFILTER,2020-02-02 06:44:53
7,205,3829,DATA_DOWNLOAD,2020-04-11 03:28:49
6,92,8122,MAILFILTER,2020-01-26 06:27:35
3,236,9860,DATA_DOWNLOAD,2020-10-20 04:55:48
7,63,7739,DATA_DOWNLOAD,2020-01-07 04:33:28
3,231,3021,DATA_DOWNLOAD,2020-05-03 05:53:52
7,10,5796,MAILFILTER,2020-08-07 16:43:56
2,131,1189,SIGN_IN,2020-01-17 21:28:07
6,78,6380,POSTURE_CHANGE,2020-07-01 13:18:32
3,290,5964,SIGN_IN,2020-05-08 15:46:45
6,27,6182,SIGN_IN,2020-01-16 02:08:35
3,79,8863,MAILFILTER,2020-05-18 15:31:43
6,128,4794,SIGN_IN,2020-04-01 02:43:56
9,12,7396,DATA_DOWNLOAD,2020-06-24 10:22:15
2,187,5301,SIGN_IN,2020-01-12 06:54:58
6,18,7976,MAILFILTER,2020-12-06 03:18:49
8,214,6002,DATA_DOWNLOAD,2020-03-06 20:11:12
10,200,2141,MAILFILTER,2020-07-05 12:14:59
10,4,2964,POSTURE_CHANGE,2020-01-21 18:29:43
4,50,6431,DATA_DOWNLOAD,2020-02-22 14:23:31
4,247,9942,DATA_DOWNLOAD,2020-01-24 16:12:33
3,293,3312,POSTURE_CHANGE,2020-05-24 16:03:59
3,275,7403,MAILFILTER,2020-04-02 06:15:55
2,49,9511,POSTURE_CHANGE,2020-11-11 03:24:09
1,35,8771,SIGN_IN,2020-01-29 12:21:52
10,76,6883,SIGN_IN,2020-11-06 11:46:05
3,340,3582,MAILFILTER,2020-10-24 02:18:30
10,168,9267,SIGN_IN,2020-02-25 10:10:29
1,35,8188,SIGN_IN,2020-03-18 04:05:22
3,43,5752,DATA_DOWNLOAD,2020-02-24 07:48:19
3,394,2371,SIGN_IN,2020-06-03 20:51:20
10,50,3958,SIGN_IN,2020-06-08 04:43:12
3,44,9807,DATA_DOWNLOAD,2020-08-30 00:27:12
4,24,4703,MAILFILTER,2020-12-22 19:09:42
2,67,4059,DATA_DOWNLOAD,2020-08-13 12:27:16
9,31,1433,MAILFILTER,2020-03-30 08:03:28
10,94,1529,MAILFILTER,2020-09-05 22:39:36
6,102,6509,SIGN_IN,2020-12-29 18:33:18
3,344,6035,DATA_DOWNLOAD,2020-10-06 02:59:19
10,167,9432,POSTURE_CHANGE,2020-11-17 14:44:28
7,273,2473,SIGN_IN,2020-11-21 18:54:21
10,283,6036,DATA_DOWNLOAD,2020-11-26 04:32:49
7,79,2323,POSTURE_CHANGE,2020-07-19 16:57:26
7,340,8198,MAILFILTER,2020-04-12 02:28:23
10,178,8795,DATA_DOWNLOAD,2020-06-01 16:21:05
2,48,5493,SIGN_IN,2020-09-28 00:35:20
10,168,9557,SIGN_IN,2020-06-04 17:30:38
7,123,8612,DATA_DOWNLOAD,2020-05-20 03:22:05
3,294,2438,MAILFILTER,2020-01-27 19:58:53
10,138,8056,POSTURE_CHANGE,2020-01-13 05:56:26
1,20,5653,SIGN_IN,2020-01-30 17:20:13
10,270,3492,DATA_DOWNLOAD,2020-05-04 15:48:36
4,209,5497,DATA_DOWNLOAD,2020-04-26 16:18:51
2,139,5455,MAILFILTER,2020-11-14 20:18:48
8,8,8961,SIGN_IN,2020-03-11 07:05:47
4,18,7405,DATA_DOWNLOAD,2020-04-18 10:08:34
2,151,4456,MAILFILTER,2020-05-03 05:51:36
9,49,9444,DATA_DOWNLOAD,2020-07-14 08:26:47
10,101,2769,POSTURE_CHANGE,2020-10-03 16:17:17
10,155,6521,POSTURE_CHANGE,2020-12-18 20:38:38
2,147,4274,MAILFILTER,2020-05-05 03:57:31
6,187,1438,DATA_DOWNLOAD,2020-11-19 04:16:19
7,346,5451,MAILFILTER,2020-01-04 14:47:05
4,160,2114,DATA_DOWNLOAD,2020-02-11 13:37:22
6,170,1768,SIGN_IN,2020-11-17 01:18:47
10,240,3587,MAILFILTER,2020-02-26 03:28:49
3,148,2427,POSTURE_CHANGE,2020-03-29 03:48:10
3,243,6634,SIGN_IN,2020-06-02 06:29:25
8,3,4229,SIGN_IN,2020-06-16 04:39:24
3,99,5564,MAILFILTER,2020-12-26 19:42:36
3,403,5295,SIGN_IN,2020-02-15 08:38:29
8,26,3595,DATA_DOWNLOAD,2020-11-19 18:44:03
6,227,3856,POSTURE_CHANGE,2020-02-27 04:31:53
3,348,4728,DATA_DOWNLOAD,2020-12-21 16:11:37
1,22,2297,POSTURE_CHANGE,2020-06-30 11:47:53
8,1,5459,SIGN_IN,2020-04-03 23:26:47
6,200,5268,MAILFILTER,2020-11-11 01:45:34
10,240,8209,DATA_DOWNLOAD,2020-09-01 00:02:49
8,157,3691,POSTURE_CHANGE,2020-09-07 04:33:19
3,400,7423,DATA_DOWNLOAD,2020-05-22 04:04:15
7,149,1999,DATA_DOWNLOAD,2020-08-05 00:26:47
7,236,9009,MAILFILTER,2020-10-25 11:02:14
7,69,3823,MAILFILTER,2020-10-11 01:26:58
9,21,8807,DATA_DOWNLOAD,2020-03-12 14:41:09
6,128,4216,SIGN_IN,2020-12-10 22:26:33
7,101,2498,POSTURE_CHANGE,2020-02-14 05:49:50
4,187,9636,POSTURE_CHANGE,2020-08-29 01:31:00
6,76,9430,DATA_DOWNLOAD,2020-01-07 20:45:33
8,122,1821,MAILFILTER,2020-10-14 18:44:27
3,206,2120,MAILFILTER,2020-06-04 18:04:52
8,99,6889,MAILFILTER,2020-02-01 21:47:15
3,202,5792,POSTURE_CHANGE,2020-09-08 12:54:12
3,128,5012,MAILFILTER,2020-03-31 14:10:01
10,86,7140,MAILFILTER,2020-08-20 01:37:18
2,112,9656,MAILFILTER,2020-01-12 04:52:54
4,100,5773,SIGN_IN,2020-08-28 02:27:47
3,14,2549,SIGN_IN,2020-04-04 12:24:57
10,233,5747,POSTURE_CHANGE,2020-11-23 20:50:35
6,193,9329,DATA_DOWNLOAD,2020-08-23 07:45:40
4,9,5392,MAILFILTER,2020-12-19 00:22:37
6,137,2626,POSTURE_CHANGE,2020-03-17 10:43:57
5,14,4306,DATA_DOWNLOAD,2020-11-15 11:49:17
3,183,1724,MAILFILTER,2020-08-05 08:54:16
8,206,5987,SIGN_IN,2020-07-02 00:36:08
3,79,2164,DATA_DOWNLOAD,2020-01-31 18:19:45
3,134,3143,DATA_DOWNLOAD,2020-10-18 17:34:41
3,275,7176,MAILFILTER,2020-06-22 18:06:04
2,66,9466,DATA_DOWNLOAD,2020-10-14 09:38:23
7,280,7134,MAILFILTER,2020-08-17 13:41:37
4,70,4614,SIGN_IN,2020-03-02 16:23:59
7,365,1860,MAILFILTER,2020-12-31 11:38:14
7,160,7348,MAILFILTER,2020-01-01 18:16:12
3,147,5397,DATA_DOWNLOAD,2020-01-05 17:05:02
7,276,2385,MAILFILTER,2020-05-19 16:01:49
4,72,6377,SIGN_IN,2020-08-28 17:25:24
3,376,5038,SIGN_IN,2020-08-12 17:18:30
4,193,6307,DATA_DOWNLOAD,2020-12-03 01:57:11
8,152,7334,POSTURE_CHANGE,2020-04-22 23:50:17
9,55,2652,SIGN_IN,2020-12-27 03:02:19
2,190,7794,SIGN_IN,2020-12-01 22:37:32
10,198,9867,POSTURE_CHANGE,2020-08-23 08:31:14
4,26,5111,POSTURE_CHANGE,2020-04-02 23:27:41
7,142,2175,MAILFILTER,2020-12-20 23:41:31
4,168,8864,MAILFILTER,2020-06-26 02:43:21
4,111,2857,POSTURE_CHANGE,2020-05-25 21:35:03
2,170,5682,DATA_DOWNLOAD,2020-11-16 16:27:14
4,257,7993,DATA_DOWNLOAD,2020-04-08 07:25:38
4,78,8202,SIGN_IN,2020-06-09 03:26:51
4,232,2810,POSTURE_CHANGE,2020-09-30 09:55:19
6,228,8725,POSTURE_CHANGE,2020-05-19 15:25:39
10,3,4387,SIGN_IN,2020-01-22 20:36:03
10,174,3024,SIGN_IN,2020-11-26 02:56:04
8,219,1318,DATA_DOWNLOAD,2020-04-03 01:57:09
7,207,9320,SIGN_IN,2020-03-29 22:07:27
2,37,3994,DATA_DOWNLOAD,2020-02-25 03:05:50
3,146,8243,POSTURE_CHANGE,2020-10-05 13:39:34
7,150,1906,MAILFILTER,2020-08-30 03:15:02
7,231,9675,DATA_DOWNLOAD,2020-04-20 00:15:19
1,51,1733,DATA_DOWNLOAD,2020-08-11 15:07:37
7,354,4754,DATA_DOWNLOAD,2020-09-05 22:55:33
3,297,6653,DATA_DOWNLOAD,2020-07-29 04:35:20
3,28,8034,POSTURE_CHANGE,2020-10-26 08:00:04
8,160,3836,POSTURE_CHANGE,2020-12-31 04:03:21
7,46,1128,POSTURE_CHANGE,2020-08-24 22:44:34
10,226,2296,POSTURE_CHANGE,2020-03-19 09:37:19
1,41,9399,POSTURE_CHANGE,2020-09-19 12:23:32
3,8,2171,DATA_DOWNLOAD,2020-05-14 02:04:28
3,343,5319,POSTURE_CHANGE,2020-12-31 05:16:34
7,130,7208,DATA_DOWNLOAD,2020-03-08 16:12:47
1,46,2426,POSTURE_CHANGE,2020-12-21 17:18:41
6,102,2008,POSTURE_CHANGE,2020-08-21 06:50:52
7,146,8756,DATA_DOWNLOAD,2020-03-16 11:17:34
6,214,2942,MAILFILTER,2020-07-17 03:46:57
4,2,9293,POSTURE_CHANGE,2020-02-25 08:03:37
6,156,3207,POSTURE_CHANGE,2020-01-17 20:13:51
2,93,2569,SIGN_IN,2020-04-25 05:51:28
3,271,7926,SIGN_IN,2020-02-03 08:40:37
10,213,3073,DATA_DOWNLOAD,2020-10-14 05:04:43
10,83,6871,MAILFILTER,2020-08-18 15:24:50
4,1,2570,POSTURE_CHANGE,2020-05-31 12:26:46
3,180,1354,DATA_DOWNLOAD,2020-05-19 10:21:27
5,14,4950,DATA_DOWNLOAD,2020-02-01 16:06:02
4,82,7690,DATA_DOWNLOAD,2020-03-08 08:01:23
2,83,3827,MAILFILTER,2020-04-11 06:20:11
4,134,3337,MAILFILTER,2020-03-25 05:06:58
7,178,7830,MAILFILTER,2020-11-09 08:21:55
4,235,9203,DATA_DOWNLOAD,2020-03-04 19:32:17
8,48,1062,POSTURE_CHANGE,2020-01-07 23:28:20
2,16,1170,SIGN_IN,2020-10-12 11:09:20
9,51,3730,DATA_DOWNLOAD,2020-12-16 17:29:08
4,53,7903,DATA_DOWNLOAD,2020-10-06 09:14:45
7,93,3708,POSTURE_CHANGE,2020-05-07 22:37:28
10,285,3187,MAILFILTER,2020-06-02 19:17:43
2,189,4779,POSTURE_CHANGE,2020-05-19 05:57:38
2,101,3605,SIGN_IN,2020-11-09 15:00:53
7,49,2827,SIGN_IN,2020-10-14 18:37:54
7,171,2213,DATA_DOWNLOAD,2020-10-17 22:34:45
3,337,8897,MAILFILTER,2020-05-22 11:50:09
10,157,3737,MAILFILTER,2020-11-13 15:18:36
3,176,4256,POSTURE_CHANGE,2020-11-17 11:47:19
8,61,9258,DATA_DOWNLOAD,2020-12-25 22:42:12
2,36,7014,SIGN_IN,2020-06-10 19:06:47
6,195,2995,POSTURE_CHANGE,2020-11-15 17:17:35
10,226,9499,DATA_DOWNLOAD,2020-05-22 03:50:05
7,253,5720,MAILFILTER,2020-08-29 20:50:51
3,215,3152,SIGN_IN,2020-03-06 19:11:27
7,232,8222,SIGN_IN,2020-12-11 16:15:13
7,5,7917,SIGN_IN,2020-07-23 04:36:47
10,11,3884,POSTURE_CHANGE,2020-08-22 11:09:40
10,160,5101,POSTURE_CHANGE,2020-06-09 08:20:32
7,368,9383,POSTURE_CHANGE,2020-02-27 05:55:04
10,277,2683,SIGN_IN,2020-07-26 23:15:46
7,304,3281,MAILFILTER,2020-04-02 00:52:31
10,241,3428,MAILFILTER,2020-12-14 08:27:30
4,202,2299,DATA_DOWNLOAD,2020-10-19 20:44:48
6,190,6392,POSTURE_CHANGE,2020-03-22 03:37:04
7,107,8710,DATA_DOWNLOAD,2020-01-04 05:51:30
2,76,3043,DATA_DOWNLOAD,2020-01-03 08:51:24
3,136,2779,DATA_DOWNLOAD,2020-04-09 04:56:54
9,36,1120,SIGN_IN,2020-02-11 19:37:08
7,154,7548,POSTURE_CHANGE,2020-02-13 05:59:00
4,148,2483,SIGN_IN,2020-11-21 22:15:06
3,280,9930,DATA_DOWNLOAD,2020-08-07 15:25:47
4,136,9236,DATA_DOWNLOAD,2020-08-03 16:47:12
8,21,3753,MAILFILTER,2020-04-08 19:29:34
3,212,7121,SIGN_IN,2020-10-16 10:04:22
8,29,5948,DATA_DOWNLOAD,2020-09-28 22:00:32
6,194,9960,SIGN_IN,2020-02-02 09:05:58
3,1,5698,SIGN_IN,2020-02-23 21:31:47
3,196,4872,MAILFILTER,2020-09-12 10:48:28
7,356,9871,MAILFILTER,2020-09-03 14:45:33
10,122,6964,SIGN_IN,2020-04-02 22:04:07
7,51,5858,POSTURE_CHANGE,2020-11-12 00:45:07
1,1,2664,POSTURE_CHANGE,2020-01-17 06:07:11
3,60,5844,POSTURE_CHANGE,2020-10-31 05:56:29
3,251,9168,POSTURE_CHANGE,2020-04-03 10:10:06
6,39,9545,DATA_DOWNLOAD,2020-11-27 09:19:46
8,63,3610,POSTURE_CHANGE,2020-02-12 07:38:36
8,123,1993,SIGN_IN,2020-04-11 19:14:54
3,63,4322,DATA_DOWNLOAD,2020-10-27 08:14:48
7,50,7646,SIGN_IN,2020-11-14 14:40:58
4,171,5351,DATA_DOWNLOAD,2020-09-26 16:28:23
4,59,6587,POSTURE_CHANGE,2020-09-08 09:40:42
2,20,1250,DATA_DOWNLOAD,2020-05-05 08:53:12
3,404,6524,DATA_DOWNLOAD,2020-05-21 04:59:33
6,148,4695,DATA_DOWNLOAD,2020-03-05 18:43:16
4,221,3124,POSTURE_CHANGE,2020-05-29 20:39:03
7,362,3437,POSTURE_CHANGE,2020-10-22 08:32:40
3,39,4404,SIGN_IN,2020-08-10 07:59:13
3,89,9266,DATA_DOWNLOAD,2020-04-14 02:19:30
4,110,3632,DATA_DOWNLOAD,2020-12-20 08:38:41
7,163,7489,MAILFILTER,2020-04-20 07:34:24
1,9,7374,DATA_DOWNLOAD,2020-12-10 00:30:15
3,144,9134,POSTURE_CHANGE,2020-06-23 17:45:53
8,149,8143,MAILFILTER,2020-07-07 09:58:31
1,47,1021,POSTURE_CHANGE,2020-07-06 21:41:33
1,40,8295,POSTURE_CHANGE,2020-06-03 04:33:39
8,39,2444,POSTURE_CHANGE,2020-05-29 18:11:35
3,379,3822,SIGN_IN,2020-08-27 03:14:01
10,218,6501,SIGN_IN,2020-02-22 14:59:51
4,253,3242,POSTURE_CHANGE,2020-09-25 09:08:29
7,258,5104,SIGN_IN,2020-09-23 03:18:31
3,111,4222,POSTURE_CHANGE,2020-12-04 17:02:19
4,30,4555,DATA_DOWNLOAD,2020-10-04 18:29:16
8,100,5705,SIGN_IN,2020-01-13 21:08:34
3,315,2653,SIGN_IN,2020-08-29 16:49:13
2,54,2500,POSTURE_CHANGE,2020-12-11 18:56:14
6,33,8374,DATA_DOWNLOAD,2020-01-25 02:31:38
3,194,7197,SIGN_IN,2020-03-15 01:20:59
4,128,4208,DATA_DOWNLOAD,2020-08-10 00:46:40
3,49,5477,POSTURE_CHANGE,2020-10-26 16:47:22
8,149,5975,SIGN_IN,2020-08-29 07:40:49
3,86,6775,POSTURE_CHANGE,2020-07-02 05:23:42
7,26,7155,MAILFILTER,2020-08-29 12:04:06
10,42,6007,SIGN_IN,2020-03-10 10:30:37
9,37,1971,SIGN_IN,2020-06-09 08:50:49
2,41,6612,POSTURE_CHANGE,2020-03-23 10:31:38
6,192,1246,MAILFILTER,2020-02-03 18:04:09
7,141,7285,MAILFILTER,2020-12-13 19:38:47
4,253,5476,SIGN_IN,2020-09-17 12:55:25
10,238,2144,DATA_DOWNLOAD,2020-02-19 12:47:24
3,368,5371,POSTURE_CHANGE,2020-06-28 01:42:11
8,175,7185,POSTURE_CHANGE,2020-09-10 10:46:30
6,216,3547,POSTURE_CHANGE,2020-07-19 02:22:43
7,215,7020,POSTURE_CHANGE,2020-03-30 21:17:30
3,209,7313,POSTURE_CHANGE,2020-01-03 14:53:50
4,181,9337,MAILFILTER,2020-04-01 11:07:44
7,113,6566,SIGN_IN,2020-10-02 08:30:53
10,30,6213,DATA_DOWNLOAD,2020-02-19 09:36:36
4,140,1063,DATA_DOWNLOAD,2020-05-20 15:56:21
10,33,6347,DATA_DOWNLOAD,2020-05-12 03:14:45
3,40,1603,DATA_DOWNLOAD,2020-02-11 14:59:08
2,46,4291,DATA_DOWNLOAD,2020-03-10 03:31:00
8,100,9554,POSTURE_CHANGE,2020-10-14 09:20:19
8,146,1425,MAILFILTER,2020-11-15 17:32:24
3,269,6474,DATA_DOWNLOAD,2020-07-17 19:17:13
4,198,6252,POSTURE_CHANGE,2020-10-04 13:16:47
8,28,1068,DATA_DOWNLOAD,2020-11-17 01:26:44
8,132,3674,SIGN_IN,2020-12-16 18:25:10
7,81,8821,SIGN_IN,2020-11-23 17:24:47
7,53,7500,DATA_DOWNLOAD,2020-06-11 11:32:54
7,323,4008,POSTURE_CHANGE,2020-07-10 17:54:04
9,16,8735,POSTURE_CHANGE,2020-03-15 13:11:58
10,15,1629,MAILFILTER,2020-09-03 11:12:55
6,106,7921,SIGN_IN,2020-04-21 07:43:01
4,44,8749,POSTURE_CHANGE,2020-06-11 14:24:04
8,3,1878,POSTURE_CHANGE,2020-06-23 14:48:18
7,143,8071,DATA_DOWNLOAD,2020-04-10 08:54:57
7,352,9289,SIGN_IN,2020-04-01 07:47:56
4,216,5201,MAILFILTER,2020-12-24 20:39:46
3,395,4264,POSTURE_CHANGE,2020-06-11 07:12:03
9,35,3710,DATA_DOWNLOAD,2020-06-10 19:57:35
1,37,6494,SIGN_IN,2020-07-24 13:08:02
7,229,3163,DATA_DOWNLOAD,2020-07-15 05:07:41
3,79,4073,SIGN_IN,2020-04-07 23:38:32
6,178,3296,SIGN_IN,2020-10-10 22:20:11
6,217,6467,POSTURE_CHANGE,2020-03-11 10:23:18
4,147,4841,SIGN_IN,2020-06-19 04:01:20
2,150,5285,POSTURE_CHANGE,2020-05-02 22:18:05
7,287,8429,SIGN_IN,2020-03-06 03:44:11
3,299,5538,SIGN_IN,2020-08-11 05:40:19
6,211,7707,DATA_DOWNLOAD,2020-06-02 19:27:10
7,350,8921,POSTURE_CHANGE,2020-04-23 20:10:34
2,94,4166,SIGN_IN,2020-07-21 17:27:54
9,6,2510,POSTURE_CHANGE,2020-06-13 11:18:58
2,102,3870,MAILFILTER,2020-02-25 18:08:07
7,115,2439,MAILFILTER,2020-12-17 05:47:01
3,260,1185,SIGN_IN,2020-05-02 11:11:54
4,47,5636,POSTURE_CHANGE,2020-09-07 02:23:14
7,308,9332,DATA_DOWNLOAD,2020-10-17 23:27:43
6,127,5328,DATA_DOWNLOAD,2020-02-21 07:24:49
7,70,4956,DATA_DOWNLOAD,2020-05-22 08:28:12
2,187,8283,DATA_DOWNLOAD,2020-07-05 05:54:15
3,239,2630,MAILFILTER,2020-06-25 14:30:30
4,232,4473,MAILFILTER,2020-06-08 23:14:48
7,270,8036,SIGN_IN,2020-10-09 22:47:47
6,5,5136,DATA_DOWNLOAD,2020-08-25 21:23:55
3,151,7820,MAILFILTER,2020-09-30 04:44:33
7,279,5299,SIGN_IN,2020-06-09 17:14:53
7,33,5699,MAILFILTER,2020-04-29 16:00:49
7,199,4435,POSTURE_CHANGE,2020-05-17 21:26:53
2,37,8003,DATA_DOWNLOAD,2020-11-24 22:57:27
4,120,6758,SIGN_IN,2020-08-27 06:57:10
3,64,1499,POSTURE_CHANGE,2020-02-17 05:16:25
10,89,6894,MAILFILTER,2020-02-18 08:53:46
6,93,9909,SIGN_IN,2020-01-10 15:15:28
7,321,4075,POSTURE_CHANGE,2020-01-23 01:38:07
4,33,3231,SIGN_IN,2020-06-17 16:59:36
7,352,8437,POSTURE_CHANGE,2020-07-26 05:04:04
2,29,3589,DATA_DOWNLOAD,2020-08-27 04:52:48
7,49,8343,MAILFILTER,2020-02-27 05:06:52
6,187,5265,DATA_DOWNLOAD,2020-06-28 07:52:50
8,210,5886,POSTURE_CHANGE,2020-05-24 17:37:04
3,289,8080,DATA_DOWNLOAD,2020-01-09 00:55:18
6,39,2312,POSTURE_CHANGE,2020-01-31 00:40:57
6,68,6745,POSTURE_CHANGE,2020-04-12 07:33:37
3,198,5972,MAILFILTER,2020-05-19 20:23:56
7,214,4281,SIGN_IN,2020-12-13 08:15:29
7,111,7593,DATA_DOWNLOAD,2020-08-14 01:14:54
4,56,2628,SIGN_IN,2020-04-09 23:12:10
7,315,5287,DATA_DOWNLOAD,2020-06-26 01:13:16
2,123,9906,MAILFILTER,2020-04-30 20:07:48
6,34,1190,POSTURE_CHANGE,2020-04-26 00:07:32
8,68,7153,SIGN_IN,2020-05-16 22:26:29
10,118,6683,SIGN_IN,2020-10-21 23:33:40
6,162,4935,SIGN_IN,2020-10-25 14:38:39
7,264,6823,DATA_DOWNLOAD,2020-01-05 00:11:10
7,285,7521,MAILFILTER,2020-05-23 17:31:00
10,96,7952,MAILFILTER,2020-02-20 10:33:51
4,76,4098,SIGN_IN,2020-08-15 06:05:49
2,104,9863,SIGN_IN,2020-10-14 00:51:24
7,376,8745,POSTURE_CHANGE,2020-04-26 08:46:16
3,345,8796,SIGN_IN,2020-09-16 00:19:33
10,230,2226,DATA_DOWNLOAD,2020-10-22 07:31:08
2,3,2713,MAILFILTER,2020-02-17 18:01:20
8,55,2480,DATA_DOWNLOAD,2020-09-21 14:57:49
4,27,9065,POSTURE_CHANGE,2020-10-24 08:25:32
2,146,2136,MAILFILTER,2020-11-23 15:48:02
10,209,1978,DATA_DOWNLOAD,2020-12-27 13:02:15
3,356,7091,POSTURE_CHANGE,2020-07-24 05:48:03
2,118,7659,DATA_DOWNLOAD,2020-02-11 17:12:54
4,110,6293,MAILFILTER,2020-10-29 01:12:35
7,127,8815,SIGN_IN,2020-06-10 05:42:43
7,62,3137,SIGN_IN,2020-11-16 08:00:24
7,136,9558,SIGN_IN,2020-09-17 23:28:47
10,49,6354,SIGN_IN,2020-02-07 00:15:43
10,72,7046,POSTURE_CHANGE,2020-04-30 16:24:15
10,44,7082,SIGN_IN,2020-01-29 04:42:49
3,77,8484,DATA_DOWNLOAD,2020-10-17 13:19:02
3,356,8272,SIGN_IN,2020-01-26 00:13:43
2,91,7622,MAILFILTER,2020-08-01 05:31:56
4,100,6204,DATA_DOWNLOAD,2020-10-29 20:46:33
10,265,5449,MAILFILTER,2020-01-05 10:33:16
4,180,2523,POSTURE_CHANGE,2020-12-19 13:26:20
4,218,4125,POSTURE_CHANGE,2020-07-07 03:44:26
2,28,1775,SIGN_IN,2020-01-16 09:47:14
3,215,6673,SIGN_IN,2020-06-29 21:39:27
6,185,9026,POSTURE_CHANGE,2020-10-07 04:53:32
10,193,3416,DATA_DOWNLOAD,2020-11-29 18:04:46
8,169,2947,SIGN_IN,2020-12-29 01:20:17
10,128,8984,POSTURE_CHANGE,2020-03-25 20:23:39
9,16,6303,DATA_DOWNLOAD,2020-04-26 14:19:29
2,170,5142,SIGN_IN,2020-02-23 03:06:59
8,97,8826,DATA_DOWNLOAD,2020-05-17 04:37:59
10,66,2778,DATA_DOWNLOAD,2020-12-20 17:51:36
7,262,4302,POSTURE_CHANGE,2020-11-17 00:35:40
5,14,1065,DATA_DOWNLOAD,2020-12-24 21:18:32
6,59,1025,SIGN_IN,2020-10-11 14:19:30
9,12,9751,DATA_DOWNLOAD,2020-05-25 23:12:07
10,178,5739,DATA_DOWNLOAD,2020-08-21 07:05:05
3,188,4995,SIGN_IN,2020-02-18 13:09:17
3,195,6882,SIGN_IN,2020-03-05 11:48:38
10,278,9688,MAILFILTER,2020-07-11 11:16:31
8,15,9245,POSTURE_CHANGE,2020-03-13 04:50:39
2,9,4141,MAILFILTER,2020-07-25 17:28:31
8,130,4180,POSTURE_CHANGE,2020-05-02 19:37:21
10,259,1780,POSTURE_CHANGE,2020-09-26 19:48:11
10,263,6994,DATA_DOWNLOAD,2020-09-14 17:45:09
6,99,5135,SIGN_IN,2020-09-28 02:47:32
3,350,1963,MAILFILTER,2020-07-21 07:10:19
7,350,7338,SIGN_IN,2020-03-24 16:30:27
4,211,8911,POSTURE_CHANGE,2020-08-29 21:16:48
10,120,5229,SIGN_IN,2020-11-07 03:35:35
2,44,8171,POSTURE_CHANGE,2020-01-01 14:57:26
7,104,7321,SIGN_IN,2020-09-24 18:36:37
3,100,8978,SIGN_IN,2020-02-13 03:33:32
7,202,2051,MAILFILTER,2020-04-02 13:20:14
8,63,1990,POSTURE_CHANGE,2020-06-15 19:30:37
3,16,5286,MAILFILTER,2020-04-08 14:17:23
10,101,8503,DATA_DOWNLOAD,2020-06-19 18:06:21
8,14,5310,POSTURE_CHANGE,2020-04-11 05:33:10
9,15,9692,SIGN_IN,2020-03-02 12:46:56
7,335,5042,MAILFILTER,2020-02-16 01:43:36
10,166,2236,DATA_DOWNLOAD,2020-07-09 05:50:52
4,55,2761,MAILFILTER,2020-09-28 19:12:13
7,4,3517,POSTURE_CHANGE,2020-04-15 20:24:55
